ETZ,48.9821,6.2513
EUA,-21.3783,-174.9580
EUC,-31.7071,128.8772
EUE,39.6042,-116.0050
EUF,31.9513,-85.1289
EUG,44.1246,-123.2120
EUM,54.0794,9.9414
EUN,27.1425,-13.2249
EUO,4.4013,-73.1884
EUQ,10.7666,121.9325
EUX,17.4965,-62.9794
EVD,-18.0010,134.8630
EVE,68.4913,16.6781
EVG,62.0478,14.4229
EVH,-29.1018,153.4193
EVM,47.4246,-92.4992
EVN,40.1489,44.3979
EVV,38.0370,-87.5324
EVW,41.2748,-111.0350
EVX,49.0287,1.2199
EWB,41.6761,-70.9569
EWE,-5.4962,138.0784
EWI,-3.9257,136.3786
EWK,38.0582,-97.2745
EWN,35.0730,-77.0429
EWO,-0.8830,14.8000
EWR,40.6894,-74.1705
EXI,58.4205,-135.4490
EXM,-22.0407,114.1027
EXT,50.7343,-3.4140
EYA,53.6870,127.0910
EYK,63.6869,66.6986
EYL,15.1237,-10.5712
EYP,5.3191,-72.3840
EYR,39.0041,-119.1580
EYS,3.2364,35.9749
EYW,24.5561,-81.7596
EZE,-34.8222,-58.5358
EZS,38.5980,39.2835
EZV,63.9210,65.0305
FAA,10.0355,-10.7698
FAB,51.2758,-0.7763
FAC,-16.6866,-145.3294
FAE,62.0633,-7.2758
FAF,37.1325,-76.6088
FAG,63.8747,-16.6411
FAH,32.3667,62.1653
FAI,64.8151,-147.8560
FAK,57.5322,-135.2130
FAM,37.7611,-90.4286
FAO,37.0159,-7.9709
FAQ,-4.6105,141.9601
FAR,46.9207,-96.8158
FAT,36.7758,-119.7180
FAU,22.3548,56.4841
FAV,-16.0541,-145.6570
FAY,34.9912,-78.8803
FAZ,28.8918,53.7233
FBA,-2.5326,-66.0832
FBD,37.1221,70.5201
FBE,-26.0594,-53.0638
FBG,35.1318,-78.9367
FBK,64.8375,-147.6140
FBL,44.3284,-93.3125
FBM,-11.5915,27.5308
FBR,41.3919,-110.4070
FBS,48.5373,-123.0100
FBY,40.1830,-97.1693
FCA,48.3105,-114.2560
FCB,-28.8231,27.9089
FCH,36.7324,-119.8200
FCM,44.8272,-93.4571
FCN,53.7677,8.6592
FCO,41.8045,12.2520
FCS,38.6784,-104.7570
FCY,34.9420,-90.7750
FDA,10.5333,-74.2000
FDE,61.3911,5.7569
FDF,14.5910,-61.0032
FDH,47.6713,9.5115
FDK,39.4176,-77.3743
FDR,34.3520,-98.9839
FDU,-3.3113,17.3817
FDY,41.0135,-83.6687
FEB,29.2366,81.2153
FEC,-12.2007,-38.9062
FEG,40.3588,71.7450
FEJ,-8.1412,-70.3408
FEN,-3.8545,-32.4230
FEP,42.2462,-89.5820
FET,41.4502,-96.5229
FEZ,33.9273,-4.9780
FFA,36.0182,-75.6713
FFD,51.6836,-1.7892
FFL,41.0530,-91.9801
FFM,46.2844,-96.1567
FFO,39.8261,-84.0483
FFT,38.1817,-84.9068
FFU,-43.1892,-71.8511
FGD,22.6736,-12.7293
FGI,-13.8492,-171.7399
FGL,-43.4631,170.0000
FGU,-15.8200,-140.8881
FHU,31.5874,-110.3482
FHZ,-15.9923,-140.1642
FID,41.2521,-72.0322
FIE,59.5347,-1.6285
FIG,10.3506,-13.5692
FIH,-4.3857,15.4446
FIK,-25.5947,134.5830
FIL,38.9583,-112.3630
FIN,-6.6218,147.8541
FIZ,-18.1836,125.5598
FJR,25.1084,56.3281
FKB,48.7794,8.0805
FKI,0.4816,25.3380
FKJ,36.1428,136.2240
FKL,41.3779,-79.8604
FKN,36.6981,-76.9038
FKQ,-2.9205,132.2670
FKS,37.2274,140.4310
FLA,1.5892,-75.5644
FLB,-6.8464,-43.0773
FLD,43.7712,-88.4884
FLF,54.7733,9.3789
FLG,35.1398,-111.6698
FLH,58.8258,-3.1428
FLL,26.0726,-80.1527
FLM,-22.3546,-60.0532
FLN,-27.6703,-48.5525
FLO,34.1854,-79.7239
FLP,36.2909,-92.5903
FLR,43.8086,11.2028
FLS,-40.0917,147.9930
FLT,62.4526,-157.9890
FLV,39.3683,-94.9147
FLW,39.4553,-31.1314
FLX,39.4991,-118.7490
FLY,-35.6589,145.5612
FLZ,1.5571,98.8871
FMA,-26.2127,-58.2281
FME,39.0854,-76.7594
FMG,10.4186,-85.7827
FMH,41.6579,-70.5216
FMI,-5.8756,29.2500
FMM,47.9881,10.2382
FMN,36.7412,-108.2300
FMO,52.1338,7.6885
FMS,40.6591,-91.3278
FMT,0.1926,73.1968
FMU,43.9828,-124.1110
FMY,26.5866,-81.8633
FNA,8.6164,-13.1955
FNB,53.6022,13.3060
FNC,32.6978,-16.7746
FND,6.1624,73.2875
FNE,-8.5493,147.0858
FNG,12.0389,0.3628
FNH,9.5844,37.3779
FNI,43.7574,4.4164
FNJ,39.2241,125.6700
FNL,40.4497,-105.0113
FNR,58.2544,-134.8980
FNT,42.9693,-83.7434
FNU,39.8953,8.6427
FOA,60.1219,-2.0534
FOB,39.4724,-123.7953
FOC,25.9293,119.6725
FOD,42.5526,-94.1912
FOE,38.9509,-95.6636
FOG,41.4336,15.5346
FOK,40.8437,-72.6318
FOM,5.6369,10.7508
FON,10.4693,-84.5791
FOO,-0.9357,134.8723
FOR,-3.7758,-38.5322
FOS,-30.8366,128.1128
FOT,-32.2025,152.4811
FOU,-1.2783,10.6125
FOY,8.3513,-10.2269
FPO,26.5580,-78.6956
FPR,27.4951,-80.3683
FPY,30.0693,-83.5806
FRA,50.0267,8.5584
FRB,-33.3636,147.9350
FRC,-20.5922,-47.3829
FRD,48.5237,-123.0246
FRE,-8.1075,159.5770
FRG,40.7286,-73.4143
FRH,38.5062,-86.6369
FRI,39.0530,-96.7642
FRK,-4.5828,55.9449
FRL,44.1948,12.0701
FRM,43.6439,-94.4156
FRN,61.2664,-149.6530
FRO,61.5836,5.0247
FRQ,-5.2080,141.6988
FRR,38.9175,-78.2535
FRS,16.9137,-89.8661
FRT,-41.0517,-73.3511
FRW,-21.1592,27.4688
FRY,43.9911,-70.9479
FRZ,51.1146,9.2860
FSC,41.5018,9.0971
FSD,43.5855,-96.7412
FSH,2.2696,97.9679
FSI,34.6498,-98.4022
FSK,37.7984,-94.7694
FSL,-18.1321,125.7873
FSM,35.3366,-94.3674
FSP,46.7627,-56.1750
FST,30.9157,-102.9160
FSU,34.4834,-104.2170
FSZ,34.7950,138.1910
FTA,-19.5164,170.2320
FTE,-50.2803,-72.0534
FTI,-14.2161,-169.4238
FTK,37.9071,-85.9721
FTU,-25.0381,46.9561
FTW,32.8199,-97.3608
FTX,-0.5246,15.9378
FTY,33.7791,-84.5214
FUB,-6.1518,150.6264
FUE,28.4527,-13.8638
FUG,32.8822,115.7344
FUJ,32.6663,128.8330
FUK,33.5859,130.4510
FUL,33.8720,-117.9800
FUM,-6.3933,142.4408
FUN,-8.5239,179.1970
FUO,23.0825,113.0708
FUT,-14.3116,-178.0665
FVL,-18.2978,128.4559
FVM,-0.3097,73.4350
FVR,-15.1647,127.8401
FWA,40.9789,-85.1945
FWH,32.7692,-97.4415
FWL,62.5093,-153.8923
FXE,26.1973,-80.1707
FXO,-14.8150,36.5300
FXY,43.2347,-93.6241
FYJ,48.1972,134.3630
FYM,35.0597,-86.5640
FYN,46.8042,89.5120
FYT,17.9171,19.1111
FYU,66.5717,-145.2500
FYV,36.0051,-94.1701
FZL,39.5946,47.1961
GAA,9.1500,-74.2333
GAB,38.9232,-117.9572
GAC,14.5735,-88.5958
GAD,33.9726,-86.0890
GAE,33.7337,9.9194
GAF,34.4220,8.8225
GAG,36.2955,-99.7764
GAH,-25.6159,151.6206
GAI,39.1683,-77.1660
GAJ,38.4119,140.3710
GAL,64.7362,-156.9370
GAM,63.7677,-171.7333
GAN,-0.6930,73.1526
GAO,20.0853,-75.1583
GAP,-6.0532,145.9590
GAQ,16.2485,-0.0054
GAR,-7.8756,147.1413
GAS,-0.4635,39.6483
GAT,44.4550,6.0378
GAU,26.1067,91.5852
GAV,-0.4006,129.8950
GAW,22.1747,94.1344
GAX,-2.7853,10.0472
GAY,24.7443,84.9512
GAZ,-9.2259,152.9444
GBA,51.6685,-2.0566
GBB,40.8086,47.7254
GBC,-6.1028,141.7393
GBD,38.3443,-98.8592
GBE,-24.5552,25.9182
GBF,-6.5678,144.7031
GBG,40.9380,-90.4311
GBH,68.4797,-149.4900
GBI,17.3082,76.9652
GBJ,15.8689,-61.2701
GBK,7.8125,-12.3778
GBL,-11.6500,133.3820
GBM,3.3229,42.2131
GBP,-16.5441,143.6682
GBR,42.1842,-73.4032
GBT,36.9094,54.4013
GBU,14.9250,35.8780
GBV,-16.4187,126.4457
GBW,-22.5812,120.0355
GBZ,-36.2414,175.4720
GCA,2.2833,-74.9500
GCC,44.3489,-105.5390
GCD,47.9220,-119.0830
GCH,30.3339,50.8338
GCI,49.4350,-2.6020
GCJ,-25.9863,28.1401
GCK,37.9275,-100.7240
GCM,19.2928,-81.3577
GCN,35.9524,-112.1470
GCT,36.2580,-113.2311
GCV,-29.9494,-50.9851
GCW,35.9858,-113.8171
GCY,36.1956,-82.8115
GDB,21.5268,80.2903
GDC,34.7583,-82.3764
GDD,-18.6781,128.5920
GDE,5.9351,43.5786
GDH,59.7470,-158.8750
GDI,9.5811,21.7282
GDL,20.5233,-103.3101
GDM,42.5500,-72.0161
GDN,54.3776,18.4662
GDO,7.2108,-70.7564
GDP,-6.7822,-43.5822
GDQ,12.5199,37.4340
GDR,-22.9753,-44.3071
GDT,21.4445,-71.1423
GDV,47.1377,-104.8069
GDW,43.9706,-84.4750
GDX,59.9110,150.7200
GDZ,44.5821,38.0125
GEA,-22.2577,166.4728
GEB,-0.0789,129.4580
GEC,35.2359,33.7201
GED,38.6892,-75.3589
GEE,-41.0795,146.8391
GEF,-7.5758,156.5970
GEG,47.6199,-117.5340
GEL,-28.2825,-54.1696
GEM,1.6764,11.0249
GEO,6.4985,-58.2541
GER,21.8347,-82.7838
GES,6.0572,125.0962
GET,-28.7961,114.7070
GEV,67.1324,20.8146
GEW,-9.2263,148.4949
GEY,44.5168,-108.0830
GFA,47.5047,-111.1870
GFD,39.7907,-85.7350
GFE,-34.0000,148.1330
GFF,-34.2508,146.0670
GFK,47.9493,-97.1761
GFL,43.3412,-73.6103
GFN,-29.7548,153.0312
GFO,6.3589,-58.6552
GFR,48.8831,-1.5642
GFY,-19.6022,18.1227
GGB,-14.0200,-52.1520
GGC,-14.1051,21.4508
GGD,-18.6250,139.2330
GGE,33.3117,-79.3196
GGF,-1.4795,-52.5782
GGG,32.3840,-94.7115
GGH,-23.6916,-52.6421
GGJ,-24.0811,-54.1917
GGM,0.2714,34.7881
GGN,6.1029,-5.9868
GGO,6.5347,-7.5268
GGR,8.4585,48.5681
GGS,-48.7831,-70.1500
GGT,23.5626,-75.8780
GGW,48.2125,-106.6150
GHA,32.3841,3.7941
GHB,25.2847,-76.3310
GHC,25.7383,-77.8401
GHE,8.0644,-78.3673
GHF,49.6481,9.9664
GHK,63.4352,-109.1448
GHM,35.8374,-87.4454
GHN,30.9485,104.3296
GHS,-0.2036,115.7600
GHT,25.1456,10.1426
GHU,-33.0056,-58.6128
GHV,45.7056,25.5229
GIB,36.1517,-5.3498
GIC,-9.2328,142.2180
GID,-3.4172,29.9113
GIF,28.0629,-81.7533
GIG,-22.8100,-43.2506
GII,11.3998,-9.1884
GIL,35.9188,74.3336
GIM,-0.0289,11.4180
GIR,4.2762,-74.7967
GIS,-38.6633,177.9780
GIT,-2.8137,32.1725
GIU,7.9567,80.7285
GIY,-23.2833,30.6500
GIZ,16.9011,42.5858
GJA,16.4454,-85.9066
GJL,36.7941,5.8737
GJM,-10.7864,-65.2849
GJR,65.9953,-21.3269
GJT,39.1267,-108.5294
GKA,-6.0817,145.3920
GKD,40.2045,25.8833
GKE,50.9608,6.0424
GKH,28.0385,84.4664
GKK,0.7324,73.4336
GKL,-23.1846,150.9416
GKN,62.1559,-145.4547
GKT,35.8578,-83.5287
GLA,55.8719,-4.4331
GLB,33.3531,-110.6670
GLC,6.9844,46.4214
GLD,39.3707,-101.6998
GLE,33.6514,-97.1970
GLF,8.6540,-83.1822
GLG,-24.8083,139.6000
GLH,33.4829,-90.9856
GLI,-29.6760,151.6912
GLK,6.7808,47.4547
GLL,60.7911,9.0487
GLM,-22.8883,138.8250
GLN,29.0267,-10.0503
GLO,51.8942,-2.1672
GLP,-5.2808,141.5411
GLR,45.0135,-84.7036
GLS,29.2653,-94.8604
GLT,-23.8698,151.2254
GLU,26.8846,90.4641
GLV,64.5505,-163.0070
GLW,37.0318,-85.9537
GLX,1.8381,127.7862
GLZ,51.5674,4.9318
GMA,3.2354,19.7713
GMB,8.1288,34.5631
GMC,3.6300,-70.3230
GMD,33.6554,-7.2214
GME,52.5270,31.0167
GMI,-6.2711,150.3310
GMM,-1.8294,15.8852
GMN,-42.4617,171.1900
GMO,10.2989,10.9000
GMP,37.5583,126.7910
GMQ,34.4181,100.3011
GMR,-23.0799,-134.8900
GMS,-2.1094,-44.6511
GMT,65.4021,-161.2810
GMU,34.8479,-82.3502
GMV,37.0159,-110.2020
GMZ,28.0296,-17.2146
GNA,53.6020,24.0538
GNB,45.3629,5.3294
GND,12.0040,-61.7853
GNE,51.0206,3.7303
GNF,39.9439,-120.9450
GNG,42.9172,-114.7650
GNI,22.6739,121.4660
GNJ,40.7387,46.3204
GNM,-14.2082,-42.7461
GNN,7.1500,40.7170
GNR,-39.0007,-67.6205
GNS,1.1663,97.7052
GNT,35.1673,-107.9020
GNU,59.1176,-161.5752
GNV,29.6901,-82.2718
GNY,37.4457,38.8956
GNZ,-21.6925,21.6581
GOA,44.4120,8.8407
GOB,7.1190,40.0452
GOC,-9.0021,148.2364
GOE,-5.5277,151.5733
GOG,-22.5044,18.9731
GOH,64.1911,-51.6791
GOI,15.3801,73.8333
GOJ,56.2274,43.7852
GOK,35.8498,-97.4156
GOL,42.4134,-124.4240
GOM,-1.6668,29.2380
GON,41.3301,-72.0451
GOO,-28.5214,150.3200
GOP,26.7397,83.4497
GOQ,36.4006,94.7861
GOR,8.1614,35.5529
GOS,-33.3677,151.2998
GOT,57.6628,12.2798
GOU,9.3348,13.3721
GOV,-12.2694,136.8180
GOX,15.7443,73.8606
GOY,64.3335,100.4329
GOZ,43.1514,25.7129
GPA,38.1511,21.4256
GPB,-25.3883,-51.5235
GPD,-19.7726,139.4042
GPI,2.5701,-77.8980
GPL,10.2172,-83.7970
GPN,-11.3997,130.4256
GPO,-35.6962,-63.7583
GPS,-0.4538,-90.2659
GPT,30.4056,-89.0698
GPZ,47.2111,-93.5098
GQQ,40.7534,-82.7238
GRA,8.2020,-73.7653
GRB,44.4835,-88.1308
GRC,4.5710,-8.2076
GRD,34.2487,-82.1591
GRE,38.8368,-89.3765
GRF,47.0792,-122.5810
GRG,33.6274,69.2370
GRI,40.9675,-98.3096
GRJ,-34.0056,22.3789
GRK,31.0672,-97.8289
GRL,-7.9807,147.2135
GRM,47.8383,-90.3829
GRN,42.8060,-102.1750
GRO,41.9046,2.7618
GRP,-11.7396,-49.1322
GRQ,53.1191,6.5777
GRR,42.8808,-85.5228
GRS,42.7597,11.0719
GRT,32.6283,74.0673
GRU,-23.4313,-46.4700
GRV,43.3881,45.6998
GRW,39.0922,-28.0298
GRX,37.1887,-3.7774
GRY,66.5458,-18.0173
GRZ,46.9911,15.4396
GSA,4.4098,115.7245
GSB,35.3394,-77.9606
GSC,-25.0546,115.2026
GSE,57.7747,11.8704
GSH,41.5264,-85.7929
GSI,4.2858,-54.3731
GSJ,13.9362,-90.8358
GSL,62.5981,-111.5430
GSM,26.7546,55.9024
GSN,-31.4597,137.1744
GSO,36.0994,-79.9373
GSP,34.8957,-82.2189
GSQ,22.5843,28.7216
GSR,9.5460,49.1191
GSS,-24.9474,31.4488
GST,58.4253,-135.7070
GSV,51.7128,46.1711
GTA,-8.7384,158.2028
GTC,-2.7423,31.7068
GTE,-13.9724,136.4586
GTF,47.4820,-111.3710
GTG,45.7981,-92.6644
GTI,54.3835,13.3255
GTK,2.6412,102.8930
GTN,-43.9067,170.1280
GTO,0.6371,122.8500
GTP,42.5101,-123.3880
GTR,33.4503,-88.5914
GTS,-20.5483,130.3470
GTT,-18.3027,143.5309
GTY,39.8412,-77.2747
GTZ,-2.1608,34.2256
GUA,14.5829,-90.5275
GUB,28.0261,-114.0240
GUC,38.5347,-106.9346
GUD,16.3584,-3.6045
GUE,-3.5832,141.5895
GUF,30.2905,-87.6718
GUG,-8.1286,146.8722
GUH,-30.9575,150.2490
GUI,10.5741,-62.3127
GUJ,-22.7916,-45.2048
GUL,-34.8103,149.7260
GUM,13.4850,144.7973
GUO,5.3174,45.9853
GUP,35.5117,-108.7882
GUQ,9.0269,-69.7552
GUR,-10.3115,150.3340
GUS,40.6481,-86.1521
GUU,64.9914,-23.2247
GUV,-6.2809,142.4208
GUW,47.1213,51.8203
GUX,24.6547,77.3473
GUY,36.6851,-101.5080
GUZ,-20.6465,-40.4919
GVA,46.2381,6.1090
GVE,38.1560,-78.1658
GVI,-3.9022,141.1705
GVL,34.2726,-83.8302
GVN,48.9251,140.0353
GVP,-18.9966,145.0136
GVR,-18.8959,-41.9829
GVT,33.0678,-96.0653
GVX,60.5944,16.9511
GWA,17.6000,94.5833
GWD,25.2967,62.4988
GWE,-19.4367,29.8619
GWL,26.2933,78.2278
GWO,33.4950,-90.0882
GWS,39.5061,-107.3092
GWT,54.9132,8.3405
GWV,39.9487,-80.7595
GXF,15.9659,48.7881
GXG,-7.7545,15.2877
GXH,34.8190,102.6223
GXM,-1.1289,113.8731
GXQ,-45.5942,-72.1061
GXX,10.3561,15.2372
GXY,40.4374,-104.6330
GYA,-10.8886,-65.3810
GYB,-21.0366,118.6429
GYD,40.4728,50.0509
GYE,-2.1574,-79.8836
GYG,62.1035,129.5453
GYI,-1.6772,29.2589
GYL,-16.6369,128.4514
GYM,27.9690,-110.9250
GYN,-16.6320,-49.2207
GYO,3.9455,97.3597
GYP,-26.2901,152.7030
GYR,33.4225,-112.3760
GYS,32.3903,105.6946
GYU,36.0789,106.2169
GYY,41.6171,-87.4132
GYZ,-28.0345,123.8151
GZG,31.7575,99.5542
GZI,33.4879,68.5252
GZM,36.0272,14.2728
GZO,-8.0978,156.8640
GZP,36.2988,32.2970
GZT,36.9472,37.4787
GZW,36.2401,50.0471
HAA,70.4867,22.1397
HAB,34.1176,-87.9982
HAC,33.1148,139.7856
HAD,56.6911,12.8202
HAE,36.1916,-113.0920
HAF,37.5134,-122.5010
HAH,-11.5337,43.2719
HAI,41.9598,-85.5934
HAJ,52.4611,9.6851
HAK,19.9349,110.4590
HAL,-19.0285,16.4585
HAM,53.6304,9.9882
HAN,21.2212,105.8070
HAO,39.3638,-84.5220
HAP,-20.3358,148.8525
HAQ,6.7432,73.1671
HAR,40.2171,-76.8515
HAS,27.4379,41.6863
HAT,-11.7369,142.5770
HAU,59.3453,5.2084
HAV,22.9892,-82.4091
HAW,51.8331,-4.9611
HAY,8.2470,-73.5814
HAZ,-4.4033,145.2056
HBA,-42.8370,147.5130
HBB,32.7668,-103.2090
HBD,-6.3200,142.4893
HBE,30.9325,29.6964
HBG,31.2648,-89.2528
HBH,57.4122,-133.4385
HBK,34.9407,-110.1380
HBQ,38.0081,100.6451
HBR,34.9913,-99.0513
HBT,6.1240,81.1030
HBU,46.1006,91.5842
HBX,15.3611,75.0821
HCA,32.2126,-101.5220
HCC,42.2913,-73.7103
HCJ,24.8043,107.7108
HCM,8.1040,49.8200
HCN,22.0411,120.7300
HCQ,-18.2339,127.6700
HCR,62.1883,-159.7750
HCW,34.7129,-79.9570
HCZ,25.7534,112.8454
HDD,25.3181,68.3661
HDE,40.4521,-99.3365
HDF,53.8787,14.1523
HDG,36.5248,114.4241
HDH,21.5795,-158.1970
HDK,6.6308,73.0678
HDM,34.8664,48.5607
HDN,40.4812,-107.2180
HDO,28.7077,77.3589
HDR,27.1583,56.1725
HDS,-24.3619,31.0529
HDY,6.9332,100.3930
HEA,34.2100,62.2283
HEB,17.6333,95.4667
HED,55.8023,-160.9013
HEE,34.5766,-90.6762
HEG,9.9949,29.3977
HEH,20.7471,96.7920
HEI,54.1533,8.9017
HEK,50.1716,127.3089
HEL,60.3184,24.9633
HEN,60.1478,24.9244
HEO,-9.1366,147.5984
HER,35.3397,25.1803
HES,45.8282,-119.2590
HET,40.8497,111.8246
HEW,29.1226,120.2429
HEY,31.3460,-85.6543
HEZ,31.6148,-91.2973
HFA,32.8102,35.0437
HFD,41.7367,-72.6494
HFE,31.9878,116.9769
HFF,35.0361,-79.4986
HFN,64.2956,-15.2272
HFS,60.0201,13.5789
HFT,70.6797,23.6686
HGA,9.5141,44.0835
HGD,-20.8150,144.2250
HGE,10.4625,-66.0928
HGH,30.2361,120.4289
HGI,26.9668,93.6388
HGL,54.1853,7.9158
HGN,19.3013,97.9758
HGO,9.3872,-5.5567
HGR,39.7088,-77.7280
HGS,8.3943,-13.1289
HGT,35.9935,-121.2370
HGU,-5.8282,144.2994
HGZ,66.1761,-155.6848
HHE,40.5512,141.4654
HHH,32.2244,-80.6975
HHI,21.4816,-158.0370
HHN,49.9464,7.2617
HHP,22.2889,114.1524
HHQ,12.6362,99.9515
HHR,33.9228,-118.3350
HHZ,-17.5483,-142.6120
HIA,33.7927,119.1267
HIB,47.3848,-92.8369
HID,-10.5856,142.2928
HIE,44.3675,-71.5458
HIF,41.1240,-111.9731
HIG,-16.4241,143.1453
HII,34.5705,-114.3577
HIJ,34.4361,132.9190
HIL,6.0775,44.7637
HIM,8.0498,80.9814
HIN,35.0886,128.0717
HIO,45.5404,-122.9500
HIP,-21.3333,138.2830
HIR,-9.4280,160.0550
HIS,-20.0600,148.8810
HIT,-6.9406,143.0590
HIW,34.3715,132.4177
HJB,42.9764,83.9955
HJJ,27.4431,109.7047
HJR,24.8172,79.9186
HJT,46.9258,102.7730
HKA,35.9404,-89.8308
HKB,63.9958,-144.6926
HKD,41.7700,140.8220
HKG,22.3118,113.9149
HKK,-42.7136,170.9850
HKN,-5.4638,150.4073
HKR,-1.1454,35.1249
HKS,32.3345,-90.2222
HKT,8.1133,98.3174
HKY,35.7411,-81.3895
HLA,-25.9390,27.9266
HLB,39.3429,-85.2584
HLC,39.3788,-99.8315
HLD,49.2086,119.8223
HLE,-15.9589,-5.6461
HLF,57.5258,15.8233
HLG,40.1750,-80.6463
HLH,46.1953,122.0083
HLI,36.8933,-121.4100
HLJ,46.1278,125.7735
HLL,-21.7183,119.4403
HLM,42.7959,-86.1620
HLN,46.6068,-111.9830
HLP,-6.2670,106.8903
HLR,31.1387,-97.7145
HLS,-41.3367,148.2820
HLT,-37.6489,142.0650
HLV,-15.6858,145.2150
HLW,-28.0166,32.2752
HLZ,-37.8670,175.3320
HMA,61.0285,69.0861
HMB,26.3425,31.7430
HME,31.6730,6.1404
HMG,-23.9265,132.8078
HMI,42.8414,93.6692
HMJ,49.3597,26.9334
HMN,32.8525,-106.1070
HMO,29.0928,-111.0530
HMR,60.8181,11.0680
HMS,-1.0258,114.9288
HMT,33.7340,-117.0230
HMV,65.8061,15.0828
HMY,36.7040,126.4860
HNA,39.4286,141.1350
HNB,38.2490,-86.9537
HNC,35.2328,-75.6178
HND,35.5497,139.7870
HNG,36.3367,100.4800
HNH,58.0961,-135.4101
HNI,-7.4223,146.4276
HNL,21.3184,-157.9257
HNM,20.7956,-156.0140
HNN,-6.2457,142.1771
HNS,59.2439,-135.5239
HNY,26.7221,112.6180
HOA,-1.5213,40.0036
HOB,32.6875,-103.2170
HOC,-7.3984,145.8827
HOE,20.2573,100.4370
HOF,25.2853,49.4852
HOG,20.7851,-76.3155
HOH,47.3845,9.6998
HOI,-18.0748,-140.9460
HOK,-18.3367,130.6380
HOM,59.6445,-151.4792
HON,44.3852,-98.2285
HOO,11.9787,107.5638
HOP,36.6742,-87.4897
HOQ,50.2885,11.8529
HOR,38.5199,-28.7159
HOS,-37.4447,-70.2225
HOT,34.4788,-93.0963
HOU,29.6453,-95.2768
HOV,62.1800,6.0741
HOX,24.8996,94.9140
HPA,-19.7770,-174.3410
HPB,61.5239,-166.1470
HPE,-15.2923,145.1035
HPG,31.6260,110.3400
HPH,20.8174,106.7243
HPN,41.0670,-73.7076
HPR,-25.6557,28.2206
HPT,42.7237,-93.2263
HPV,22.2093,-159.4452
HPY,29.7861,-94.9527
HQL,37.6613,75.2889
HQM,46.9712,-123.9370
HQQ,35.8708,114.4619
HRA,50.5402,15.0066
HRB,45.6234,126.2500
HRC,48.3974,70.1915
HRE,-17.9318,31.0928
HRF,6.9697,72.8963
HRG,27.1768,33.7967
HRH,27.8614,78.1454
HRI,6.2839,81.1242
HRK,49.9269,36.2908
HRL,26.2285,-97.6544
HRM,32.9304,3.3115
HRO,36.2615,-93.1547
HRR,3.2167,-75.8500
HRS,-28.2351,29.1062
HRY,-24.5840,133.2360
HRZ,-27.6383,-54.3391
HSA,43.3111,68.5504
HSB,37.8113,-88.5503
HSC,24.9786,113.4210
HSF,44.4539,130.8439
HSG,33.1497,130.3020
HSH,35.9728,-115.1340
HSI,40.6053,-98.4279
HSJ,34.8422,113.2740
HSK,42.0761,-0.3167
HSL,65.6979,-156.3510
HSM,-36.6697,142.1730
HSN,29.9339,122.3623
HSP,37.9514,-79.8339
HSR,22.3788,71.0394
HSS,29.1861,75.7414
HST,25.4886,-80.3836
HSV,34.6362,-86.7744
HSZ,24.8180,120.9390
HTA,52.0248,113.3058
HTG,71.9781,102.4910
HTH,38.5444,-118.6340
HTI,-20.3581,148.9520
HTL,44.3598,-84.6711
HTM,50.4360,100.1395
HTN,37.0385,79.8649
HTO,40.9600,-72.2511
HTR,24.0598,123.8056
HTS,38.3667,-82.5580
HTT,38.2016,90.8378
HTU,-35.7153,142.3600
HTV,30.7469,-95.5872
HTW,38.4191,-82.4949
HTY,36.3608,36.2856
HTZ,6.1533,-71.7620
HUA,34.6787,-86.6848
HUB,-16.4897,130.6303
HUC,18.1381,-65.8007
HUD,42.7348,-94.2453
HUE,13.8301,36.8824
HUF,39.4515,-87.3076
HUG,15.3167,-91.5056
HUH,-16.6871,-151.0216
HUI,16.4006,107.7041
HUJ,34.0348,-95.5419
HUK,-23.9897,21.7581
HUL,46.1231,-67.7921
HUM,29.5665,-90.6604
HUN,24.0232,121.6180
HUO,45.4872,119.4072
HUQ,29.1101,15.9656
HUS,66.0411,-154.2630
HUT,38.0655,-97.8606
HUU,-9.8788,-76.2048
HUV,61.7681,17.0807
HUW,-7.5321,-63.0721
HUX,15.7754,-96.2605
HUY,53.5762,-0.3495
HUZ,23.0500,114.6000
HVA,-14.6295,47.7636
HVB,-25.3201,152.8807
HVD,47.9541,91.6282
HVE,38.4180,-110.7040
HVG,71.0097,25.9836
HVK,65.7047,-21.6964
HVN,41.2629,-72.8877
HVR,48.5414,-109.7629
HVS,34.4031,-80.1192
HWA,-7.3930,146.0035
HWD,37.6592,-122.1220
HWI,58.1274,-134.7560
HWK,-31.8559,138.4681
HWN,-18.6299,27.0210
HWO,26.0012,-80.2407
HWR,30.7485,75.6298
HXD,37.1253,97.2687
HXX,-34.5314,144.8300
HYA,41.6693,-70.2804
HYC,51.6118,-0.8083
HYD,17.2313,78.4299
HYF,-3.6984,143.0579
HYG,55.2052,-132.8303
HYL,55.4815,-132.6460
HYN,28.5622,121.4290
HYR,46.0252,-91.4443
HYS,38.8445,-99.2731
HYV,60.6544,24.8811
HZA,35.2130,115.7367
HZB,50.6184,2.6422
HZG,33.1335,107.2038
HZH,26.3222,109.1499
HZK,65.9523,-17.4260
HZL,40.9868,-75.9949
HZP,57.3817,-111.7010
HZU,30.6773,104.5294
HZV,-25.0501,31.1319
IAA,67.4372,86.6219
IAB,37.6219,-97.2682
